playerID,name,source_group,primary_position,season,fangraphs_name,team,age,games,plate_appearances,at_bats,hits,home_runs,runs_batted_in,runs,stolen_bases,batting_average,on_base_percentage,slugging_percentage,on_base_plus_slugging,batting_fwar,batting_match_type
jennihu01,Hughie Jennings,Official Induction,SS,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1912,Hughie Jennings,DET,43,1,1,1,0,0,0,0,0,0,0,0,0,-0.02250215569761569,matched
jennihu01,Hughie Jennings,Official Induction,SS,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
jennihu01,Hughie Jennings,Official Induction,SS,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2001,Ichiro Suzuki,SEA,32,1588,7339,6779,2244,90,558,1047,383,0.331022274,0.375820568,0.429856911,0.805677479,53.23406680418341,matched
suzukic01,Ichiro Suzuki,Official Induction,OF,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2011,Ichiro Suzuki,3 Tms,41,1065,3395,3155,845,27,222,373,126,0.267828843,0.309311981,0.342313787,0.651625768,4.3396588183310305,matched
suzukic01,Ichiro Suzuki,Official Induction,OF,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
suzukic01,Ichiro Suzuki,Official Induction,OF,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1991,Ivan Rodriguez,TEX,24,1260,5152,4806,1459,171,704,715,65,0.303578859,0.340276425,0.480233042,0.820509467,41.20833270162147,matched
rodriiv01,Ivan Rodriguez,Official Induction,C,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2001,Ivan Rodriguez,6 Tms,34,1239,4981,4662,1358,138,609,625,62,0.291291291,0.327964566,0.451093951,0.779058517,26.92189048565031,matched
rodriiv01,Ivan Rodriguez,Official Induction,C,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
rodriiv01,Ivan Rodriguez,Official Induction,C,2011,Ivan Rodriguez,WSN,39,44,137,124,27,2,19,14,0,0.217741935,0.281481481,0.322580645,0.604062126,0.25230421526332913,matched
chesbja01,Jack Chesbro,Official Induction,P,1899,Jack Chesbro,PIT,26,51,154,143,24,0,12,13,1,0.167832167,0.217105263,0.209790209,0.426895472,-0.7435181678969761,matched
chesbja01,Jack Chesbro,Official Induction,P,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1901,Jack Chesbro,3 Tms,31,342,997,960,193,5,70,72,4,0.201041666,0.215746421,0.276041666,0.491788087,0.7662265041006666,matched
chesbja01,Jack Chesbro,Official Induction,P,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
chesbja01,Jack Chesbro,Official Induction,P,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1983,Jack Morris,DET,30,80,1,1,0,0,0,3,0,0,0,0,0,-0.06749661024927751,matched
morrija02,Jack Morris,Official Induction,P,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
morrija02,Jack Morris,Official Induction,P,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1951,Jackie Robinson,BRO,35,784,3138,2602,800,83,396,493,97,0.307455803,0.415240555,0.471176018,0.886416573,32.43939071438471,matched
robinja02,Jackie Robinson,Official Induction,2B,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
robinja02,Jackie Robinson,Official Induction,2B,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2014,Jacob deGrom,NYM,29,195,390,350,66,3,23,23,1,0.188571428,0.226158038,0.237142857,0.463300895,2.2674011098025657,matched
degroja01,Jacob deGrom,Active Induction,P,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2021,Jacob deGrom,2 Tms,35,65,33,33,12,0,6,4,0,0.363636363,0.363636363,0.393939393,0.757575756,0.46000585067502464,matched
degroja01,Jacob deGrom,Active Induction,P,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
degroja01,Jacob deGrom,Active Induction,P,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1888,Jake Beckley,2 Tms,21,315,1413,1321,421,18,244,235,49,0.318697956,0.363057324,0.470855412,0.833912736,10.78429037876666,matched
becklja01,Jake Beckley,Official Induction,1B,1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1891,Jake Beckley,3 Tms,28,1287,5692,5135,1577,56,927,965,192,0.307108081,0.367579097,0.447517039,0.815096136,35.4330169443349,matched
becklja01,Jake Beckley,Official Induction,1B,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1901,Jake Beckley,2 Tms,36,784,3365,3070,932,12,404,400,74,0.303583061,0.349360925,0.399674267,0.749035192,15.024771338945405,matched
becklja01,Jake Beckley,Official Induction,1B,1902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
becklja01,Jake Beckley,Official Induction,1B,1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1986,Jamie Moyer,CHC,24,89,176,143,21,0,4,10,0,0.146853146,0.216560509,0.16083916,0.377399669,0.25343528888840705,matched
moyerja01,Jamie Moyer,Corrective Induction,P,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1991,Jamie Moyer,2 Tms,34,130,20,17,2,0,0,0,0,0.117647058,0.210526315,0.117647058,0.328173373,0.0404873597825211,matched
moyerja01,Jamie Moyer,Corrective Induction,P,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2001,Jamie Moyer,2 Tms,43,315,289,227,26,0,9,13,0,0.114537444,0.18548387,0.127753303,0.313237173,-0.33278158868705665,matched
moyerja01,Jamie Moyer,Corrective Induction,P,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
moyerja01,Jamie Moyer,Corrective Induction,P,2012,Jamie Moyer,COL,49,10,17,13,2,0,2,1,0,0.153846153,0.214285714,0.153846153,0.368131867,-0.00245989988379977,matched
bagweje01,Jeff Bagwell,Official Induction,1B,1991,Jeff Bagwell,HOU,28,1476,6519,5349,1630,310,1093,1073,167,0.304729856,0.41728054,0.552439708,0.969720248,62.808797407955566,matched
bagweje01,Jeff Bagwell,Official Induction,1B,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,2001,Jeff Bagwell,HOU,35,674,2912,2448,684,139,436,444,35,0.279411764,0.38598901,0.513888888,0.899877898,17.3990544990847,matched
bagweje01,Jeff Bagwell,Official Induction,1B,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
bagweje01,Jeff Bagwell,Official Induction,1B,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
kentje01,Jeff Kent,Official Induction,2B,1992,Jeff Kent,4 Tms,28,1191,4855,4329,1228,194,793,680,61,0.283668283,0.347987616,0.492954492,0.840942108,28.538141864904308,matched
kentje01,Jeff Kent,Official Induction,2B,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
kentje01,Jeff Kent,Official Induction,2B,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
kentje01,Jeff Kent,Official Induction,2B,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing
